ranking,company,first_name,last_name,address,city,state,zip,neighborhood,phone,website,email,short_description,description,sic,sic_description,naics,naics_description,employees,revenue,tags,notes,username
,Ajinomoto Althea Inc,,,11040 Roselle St,San Diego,CA,92121,Torrey Preserve,(858) 882-0123,Altheacmo.Com,,,"Founded in 1998, Althea Technologies is one of the leading providers of contract services for the pharmaceutical and biotechnology industries worldwide. It offers a range of clinical and commercial manufacturing and testing services. The company provides process development, stability testing, regulatory support, protein engineering and plasmid production services. Althea Technologies  testing services include clinical sample analysis, custom assay development, host cell DNA contamination and integration studies. It operates WindRose Analytica, which specializes in the development of biopharmaceutical products. The company s subsidiary, AltheaDx, offers clinical trial and predictive drug response services. Althea Technologies maintains a more than 30,000-square-foot clinical manufacturing facility.",873126,Biotechnology Products & Services,541714,Research-Devmnt In Biotechnology (Except Nanobio),300,$0 ,,,
,Ibis Biosciences Inc,,,2251 Faraday Ave # 150,Carlsbad,CA,92008,,(760) 476-3200,Ibisbiosciences.Com,,,"Ibis Biosciences manufactures and services the Ibis T5000 Biosensor System, which is used in the identification of biological organisms, including bacteria, viruses, fungi and protozoa. The company s Ibis T5000 Biosensor System is used for clinical research, national security and health care infection management. Ibis Biosciences supplies plates, buffers and related consumables. The company additionally offers characterization orthodox identification, product development and strain genotyping services. It provides a variety of research assay kits. Ibis Biosciences offers several online scientific publications. The company provides sample tracking, data analysis and signal processing services. Ibis Biosciences also offers a range of application support services.",873126,Biotechnology Products & Services,541714,Research-Devmnt In Biotechnology (Except Nanobio),300,$0 ,,,
,Jacques Gourmet LLC,,,1709 LA Costa Meadows Dr,San Marcos,CA,92078,University Commons,(760) 539-1304,Jacquesgourmet.Com,,,"The history of Jacques Gourmet began in 1987 in San Diego when master pastry chef Jacques Pautrat decided to bring authentic gourmet French foods to America. Jacques Gourmet offers a broad range of traditional bakery products, including an array of breads. The company is located in San Marcos, Calif.",205198,Bread/Other Bakery Prod-Ex Cookies,311812,Commercial Bakeries,300,"$57,593,000 ",,,
,Brady Door Systems,,,8100 Center St,La Mesa,CA,91942,,(619) 589-7575,Brady.Com,,,"Brady Company/San Diego, founded in 1946, is a third-generation, family-owned construction business. The company s products and services include metal stud framing, lath and plaster walls, drywall installation and finishing, fireproofing, doors, frames and hardware installation, acoustical ceilings and exterior insulation and finishing systems. Brady Company/San Diego has been involved in several projects in San Diego, including the Horton Plaza, Hyatt Hotel, Nokia production facility, Mormon Temple and the Viejas Casino expansion. The company is part of the Brady companies, which include the corporate office in La Mesa, Calif., Brady Company/Los Angeles in Anaheim, Calif., and Brady Company/Central California in Castroville, Calif.",154213,Building Contractors,236220,Commercial & Institutional Building Construction,300,"$99,877,000 ",,,
,Ocean's Eleven Casino,,,121 Brooks St,Oceanside,CA,92054,Loma Alta,(760) 439-6988,Oceans11.Com,,,"Ocean s Eleven Casino is a recreational facility that offers a range of dining and gaming options. The company provides a variety of poker, pan and blackjack games. It also features three-card and pai gow poker games. The company organizes weekday, weekend and nightly tournaments. It offers accommodation for lodging options. The company provides various discount options for customers. Ocean's Eleven Casino maintains a restaurant that serves several food items, such as New York steak, shrimp scampi, grilled pork chops, chips and baby back ribs. The company offers lessons and organizes seminars on poker games. Ocean s Eleven Casino s Web site features an event calendar.",799302,Casinos,713210,Casinos (Except Casino Hotels),300,"$42,925,000 ",,,
,Seven Mile Casino,,,285 Bay Blvd,Chula Vista,CA,91910,Bayfront,(619) 425-3333,Sevenmilecasino.Com,,,,799302,Casinos,713210,Casinos (Except Casino Hotels),300,"$42,925,000 ",,,
,Vista City Recreation Dept,,,200 Civic Center Dr,Vista,CA,92084,,(760) 643-5262,Cityofvista.Com,,,"Vista City Recreation Division provides a full range of cultural, educational, instructional, recreational programs and structured activities to residents of all ages. It offers a wide range of activities, such as adult art workshop, adult fencing, Pilates, dance, creative arts, soccer, basketball, clay play and drawing. The division also provides basic gymnastics skills in various gymnastic events, including vaulting, horse, balance beam, tumbling mats and trampoline. It also offers various other activities that include fencing, ballet, jazz dance, hip-hop and painting workshop. The division is a part of the Park and Services Department and also offers a full line of kid programs. It additionally provides a range of facilities, including playground, pool, ball fields, tennis courts, basketball courts, handball court, picnic benches and water fountains. Vista City Recreation Division is located in Vista, Calif.",919904,City Government-General Offices,921190,Other General Government Support,300,$0 ,,,
,Vista Community Clinic,,,1000 Vale Terrace Dr,Vista,CA,92084,,(760) 631-5000,Vistacommunityclinic.Org,,,"Vista Community Clinic, located in Vista, Calif., is a private, nonprofit health care center that provides health care and health education to the community, focusing on those on those facing economic, social and cultural barriers. Founded in 1972, it has grown to its 30,000-square-foot primary care clinic and corporate headquarters, housing a women's center, pediatrics, pharmacy, teen clinic, family medicine, dental clinic and health promotion center, serving more than 50,000 patients annually. Its programs cover a wide range of health issues, including HIV and AIDS, substance abuse, teen health care, pediatrics, women and children s health, geriatric services, childhood immunizations, cancer screenings and treatment, tobacco use and substance abuse prevention, health promotion and disease control programs.",801104,Clinics,621493,Freestanding Ambulatory Surgical & Emergency Ctrs,300,"$64,626,000 ",,,
,Salvation Army KROC Ctr,,,6845 University Ave # F,San Diego,CA,92115,Redwood Village - Rolando Park,(619) 287-5762,Sd.Kroccenter.Org,,,"Our comprehensive community center includes a beautiful fitness facility, ice arena, aquatic center, state-of-the-art theatre, church, preschool, arts and education center and much more. We provide programs that offer a variety of life-changing opportunities for people of all ages in the areas of sports, fitness, arts, education and personal and spiritual enrichment. Our Organization is synonymous with the Christmas season, reaching out to those in need. Call today to become a member!",832294,Community Centers,624110,Child & Youth Services,300,"$18,783,000 ",,,
,Innova Systems,,,2385 Northside Dr # 300,San Diego,CA,92108,Mission Valley East,(619) 756-6500,Innovasi.Com,,,"InnovaSystems International is a leading provider of state-of-the-art information technology and engineering solutions for government clients. Headquartered in San Diego, California, the company has experienced continuous growth since it was founded in 1997. Our success has been based on our ability to rapidly develop solutions that incorporate leading edge technologies and innovative approaches at greatly reduced cost. We are able to achieve this by maintaining the agility of a small entrepreneurial organization, even as we grow and take on larger projects.InnovaSystems has cultivated a unique approach that combines the best of rapid application development and agile methodologies with more rigorous process models, resulting in our ability to effectively develop large complex systems through successive iterations. This allows us to dynamically respond to the needs of our customers while still maintaining strong process controls and required documentation.We can often produce hands-on functional applications within the timeframe and budget that is typically required by our competitors just to perform a preliminary analysis. More importantly, the solutions we create represent a commitment to high quality and usability that is unsurpassed. It is this combination of factors that enables our customers to be continually satisfied with our performance, resulting in existing project expansion and new project assignments.InnovaSystems TeamThe true strength of our organization lies in the unique talents and abilities of each of our team members, combined with the core values and flexibility of the company that allow these extraordinary individuals to flourish. Everyone at InnovaSystems has an important role to play, including analysts, engineers, architects, developers, testers, writers, systems engineers, functional experts, support staff and managers. Our organizational culture fosters creativity and enthusiasm, allowing each individual to express their strengths while working synergistically with others to continually advance common goals. A typical InnovaSystems team member is highly motivated and intellectually adept, ever trying to discover better ways to meet new and ongoing challenges. Our management philosophy embraces these characteristics while providing structure and guidance that allows individual efforts to converge into a cohesive whole that represents the InnovaSystems tradition of excellence.",737801,Computers-Service & Repair,811212,Computer & Office Machine Repair & Maintenance,300,"$45,801,000 ",,,
