ranking,company,first_name,last_name,address,city,state,zip,neighborhood,phone,website,email,short_description,description,sic,sic_description,naics,naics_description,employees,revenue,tags,notes,username
,Palos Software,,,9606 Aero Dr # 11000,San Diego,CA,92123,Kearny Mesa,(858) 836-4444,Simplehosting.Com,,,,737206,Computer Software,511210,Software Publishers,7,"$2,882,000 ",,,
,Paraccell Inc,,,9920 Pacific Heights Blvd # 45,San Diego,CA,92121,Sorrento Valley,(858) 526-1573,Actian.Com,,,,737905,Computer Consultants,541512,Computer Systems Design Services,5,"$820,000 ",,,
,Parallel Computing Labs,,,3525 Del Mar Heights Rd # 288,San Diego,CA,92130,Carmel Valley,(858) 465-6516,Parallelcl.Com,,,,737410,Computing Service,518210,"Data Processing, Hosting & Related Services",5,"$1,203,000 ",,,
,Pearl Communications,,,1902 Wright Pl # 200,Carlsbad,CA,92008,,(760) 438-5351,Select.Net,,,,737801,Computers-Service & Repair,811212,Computer & Office Machine Repair & Maintenance,7,"$1,069,000 ",,,
,Pemco,,,1541 Santiago Ridge Way,San Diego,CA,92154,Otay Mesa,(619) 661-0213,Pemcoautomation.Com,,,,504999,Professional Equipment NEC (Whls),423490,Other Professional Equip/Supplies Merchant Whslrs,5,"$5,513,000 ",,,
,Perfect Print,,,2802 Jacaranda Ave,Carlsbad,CA,92009,,(760) 436-2557,Perfectprint.Com,,,,737105,Computer Graphics,541511,Custom Computer Programming Services,5,"$714,000 ",,,
,Phantom Technologies,,,9950 Summers Ridge Rd # 160,San Diego,CA,92121,Sorrento Valley,(858) 536-5907,Cloudstormerp.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",7,"$1,684,000 ",,,
,Photos Movies-More-Scan Diego,,,8055 Clairemont Mesa Blvd # 10,San Diego,CA,92111,Kearny Mesa,(858) 271-5222,Photosmoviesmore.Com,,,"We help you share your memories. We offer full-service image scanning of family photo collections, photo printing on paper, canvas, even wood and metal! Video editing, sound and graphic design. Amazing photo-books, slide shows, videos, and more. We get your job done the first time.",737405,Scanning Service,518210,"Data Processing, Hosting & Related Services",8,"$1,925,000 ",,,
,Pizzeria Bruno Napoletano,,,4207 Park Blvd,San Diego,CA,92103,University Heights,(619) 260-1311,Mmm-Yoso.Typepad.Com,,,,581222,Pizza,722511,Full-Service Restaurants,5,"$281,000 ",,,
,Plotworks Inc,,,16440 Eagles Crest Rd,Ramona,CA,92065,,(858) 457-5090,Plotworks.Com,,,,737105,Computer Graphics,541511,Custom Computer Programming Services,5,"$714,000 ",,,
,Point2,,,4715 Viewridge Ave # 100,San Diego,CA,92123,Kearny Mesa,(619) 283-7302,Point2.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",7,$0 ,,,
,Portable Source Inc,,,7742 Clairemont Mesa Blvd,San Diego,CA,92111,Kearny Mesa,(858) 573-0991,Portablesource.Com,,,,737801,Computers-Service & Repair,811212,Computer & Office Machine Repair & Maintenance,6,"$917,000 ",,,
,Position Research,,,334 Via Vera Cruz # 203,San Marcos,CA,92078,,(760) 705-4022,Positionresearch.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",7,$0 ,,,
,Power Data Systems Inc,,,5252 Balboa Ave,San Diego,CA,92117,Clairemont Mesa West,(858) 278-6022,Powerdatasystems.Com,,,,737304,Data Communications Systems-Networks,541512,Computer Systems Design Services,7,"$1,298,000 ",,,
,PRA International,,,6955 Alvarado Rd # 79,San Diego,CA,92120,College East,(619) 229-1990,Pratech.Com,,,,737109,Information Technology Services,541511,Custom Computer Programming Services,8,"$1,141,000 ",,,
,Primero Systems Inc,,,14123 Rasmussen Way,San Diego,CA,92129,Rancho Penasquitos,(858) 433-1478,Primerosystems.Com,,,,737108,Computer-Software Developers,541511,Custom Computer Programming Services,5,"$714,000 ",,,
,Profox Associate Inc,,,651 E Pennsylvania Ave # 101,Escondido,CA,92025,Central Escondido,(760) 432-9921,Npf-Inc.Com,,,,737206,Computer Software,511210,Software Publishers,6,"$2,470,000 ",,,
,Prometheus Information Tech,,,4305 Gesner St # 116,San Diego,CA,92117,Bay Park,(619) 275-1034,Prometheusit.Com,,,,737314,Internet Svcs-Network Designers/Conslnt,541512,Computer Systems Design Services,5,"$927,000 ",,,
,Proshred,,,7377 Convoy Ct # C,San Diego,CA,92111,Kearny Mesa,(858) 492-9600,Proshred.Com,,,,502112,Office Furniture & Equip-Dealers (Whls),423210,Furniture Merchant Wholesalers,6,"$6,008,000 ",,,
,Psiber Data Systems,,,7075 Mission Gorge Rd # K,San Diego,CA,92120,Allied Gardens,(619) 287-9970,Psiber.Com,,,,737314,Internet Svcs-Network Designers/Conslnt,541512,Computer Systems Design Services,6,"$1,112,000 ",,,
,Quantec Software,,,6540 Lusk Blvd # 261,San Diego,CA,92121,Sorrento Valley,(858) 658-0886,Sarsis.Com,,,,737206,Computer Software,511210,Software Publishers,5,"$2,058,000 ",,,
,Quick Ceph Systems,,,14677 Via Bettona # 110-333,San Diego,CA,92127,Black Mountain Ranch,(858) 404-0808,Quickceph.Com,,,,737206,Computer Software,511210,Software Publishers,5,"$2,058,000 ",,,
,Radx Technologies Inc,,,15090 Avenue Of Science # 104,San Diego,CA,92128,Carmel Mountain,(619) 677-1849,Radxtech.Com,,,,737206,Computer Software,511210,Software Publishers,7,$0 ,,,
,Rancho Computer Networks,,,283 S Escondido Blvd,Escondido,CA,92025,Downtown Escondido,(858) 748-4200,Ranchocomputers.Com,,,,737801,Computers-Service & Repair,811212,Computer & Office Machine Repair & Maintenance,6,"$917,000 ",,,
,Rankpay,,,1495 Pacific Hwy # 275,San Diego,CA,92101,Harborview,(877) 726-5729,Rankpay.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",7,"$1,684,000 ",,,
,Rankpay,,,3052 Clairemont Dr # 4,San Diego,CA,92117,Bay Park,(619) 275-2663,Rankpay.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",7,"$1,684,000 ",,,
,RCK Controls Inc,,,9303 Chesapeake Dr # A1,San Diego,CA,92123,Kearny Mesa,(858) 569-7141,Rckcontrols.Com,,,"RCK Controls, Inc specializes in the design, development, construction and operation of Plant Management Control Systems, SCADA systems, HMI interfaces and business layer web services which integrate these systems into the enterprise. RCK's products have been developed and evolved over thirty years in diverse industries, including extensive experience in water/waste water systems, distributed power generation, real time hydraulic analysis and management of pumped distribution systems, central cooling systems and irrigation systems. Control Systems RCK takes management and control far beyond the local distributed control system to a rich, integrated and interactive environment. Intuitive graphic HMIs ( Human Machine Interfaces or User Interfaces ) provide a structured, but customizable way for the user to interact and manage the management and control system. The new RCK Embedded Controller provides support for multiple protocols and easily integrates with our legacy systems.",382204,Controls Control Systems/Regulators-Mfrs,334512,Automatic Environmental Control Manufacturing,6,"$896,000 ",,,
,Ready Tech,,,3658 Ruffin Rd # B,San Diego,CA,92123,Kearny Mesa,(858) 277-1097,Readytechinc.Com,,,,737904,Computers-Networking,541519,Other Computer Related Services,5,"$820,000 ",,,
,Real Property Appraisers,,,1495 Pacific Hwy # 200,San Diego,CA,92101,Harborview,(619) 595-1900,Berksonrealty.Com,,,,653118,Real Estate,531210,Offices Of Real Estate Agents & Brokers,5,"$666,000 ",,,
,Realize Internet Marketing,,,3856 43rd St,San Diego,CA,92105,Castle,(619) 786-4736,Realizeinternetmarketing.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",7,"$1,684,000 ",,,
,Reputation Impression,,,9245 Activity Rd # 106,San Diego,CA,92126,Miramar,(858) 633-4500,Schneider-Electric.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",7,"$1,684,000 ",,,
,Rightway Gate Inc,,,,Encinitas,CA,92024,,(760) 632-9530,101topranking.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",7,"$1,684,000 ",,,
,Rio Seo Automation Software,,,9255 Towne Centre Dr # 750,San Diego,CA,92121,University City,(858) 876-3010,Local.Rioseo.Com,,,,874213,Marketing Programs & Services,541613,Marketing Consulting Services,6,"$684,000 ",,,
,Rosemont Media LLC,,,1010 Turquoise St # 301,San Diego,CA,92109,Pacific Beach,(858) 200-0044,Rosemontmedia.Com,,,,737311,Website Design Service,541512,Computer Systems Design Services,9,"$1,668,000 ",,,
,S T N Solutions Inc,,,8913 Complex Dr,San Diego,CA,92123,Kearny Mesa,(858) 565-4383,Stnsolutions.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",7,"$1,684,000 ",,,
,Sabre Software Design,,,7676 Hazard Center Dr # 500,San Diego,CA,92108,Mission Valley East,(619) 297-3444,Sabresd.Com,,,,737206,Computer Software,511210,Software Publishers,7,"$2,882,000 ",,,
,Sabre Software Design,,,10146 Swanton Dr,Santee,CA,92071,,(619) 937-0580,Sabresd.Com,,,,274105,Publishers (Mfrs),511199,All Other Publishers,5,"$728,000 ",,,
,Safetrek,,,302 Washington St # 150-6229,San Diego,CA,92103,Hillcrest,(314) 604-0900,Safetrekapp.Com,,,,737206,Computer Software,511210,Software Publishers,5,"$2,058,000 ",,,
,San Diego Broadband,,,330 Rancheros Dr,San Marcos,CA,92069,,(760) 621-3801,Sandiegobroadband.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",7,"$1,684,000 ",,,
,San Diego Computer Consulting,,,5208 Alta Vista St,San Diego,CA,92109,Pacific Beach,(858) 274-7070,Sandiegocomputer.Com,,,,737103,Computers-System Designers & Consultants,541511,Custom Computer Programming Services,9,"$1,284,000 ",,,
,San Diego Scanning & Records,,,1010 2nd Ave,San Diego,CA,92101,Core-Columbia,(619) 272-7604,Sandiegoscanningandrecords.Com,,,"If you are looking to convert your paper files to a digital format, we offer affordable, high-quality document scanning solutions at your offices or at a premier conversion facility in San Diego.   Our services include but are not limited to document scanning, microfiche scanning, microfilm scanning, architectural drawing conversion, cloud storage, and record storage solutions.",737405,Scanning Service,518210,"Data Processing, Hosting & Related Services",5,"$1,203,000 ",,,
,Santex Group,,,4711 Viewridge Ave # 270,San Diego,CA,92123,Kearny Mesa,(858) 737-7900,Santextest.Com,,,,737311,Website Design Service,541512,Computer Systems Design Services,6,"$1,112,000 ",,,
,Scandiego,,,9377 Mira Mesa Blvd,San Diego,CA,92126,Mira Mesa,(858) 271-5222,Scandiego.Org,,,,737405,Scanning Service,518210,"Data Processing, Hosting & Related Services",6,"$1,444,000 ",,,
,Seer Interactive,,,1510 Front St # 400,San Diego,CA,92101,Little Italy,(619) 391-4290,Seerinteractive.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",7,"$1,684,000 ",,,
,Selectnet Internet Svc,,,2788 Loker Ave W,Carlsbad,CA,92010,,(760) 438-9555,Select.Net,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",7,"$1,684,000 ",,,
,Selectronic,,,3205 Midway Dr # A,San Diego,CA,92110,Midway District,(619) 224-2919,Selectronic.Net,,,,737801,Computers-Service & Repair,811212,Computer & Office Machine Repair & Maintenance,5,"$764,000 ",,,
,Semantic Research Inc,,,1055 Shafter St,San Diego,CA,92106,La Playa,(619) 222-4050,Semanticresearch.Com,,,,737398,Computer Integrated Systems Design,541512,Computer Systems Design Services,8,"$1,483,000 ",,,
,Seo By The Sea,,,2166 Oxford Ave # 1b,Cardiff By Sea,CA,92007,,(760) 230-1941,Seobythesea.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",7,"$1,684,000 ",,,
,Seo By The Sea,,,2352 Caringa Way # B,Carlsbad,CA,92009,,Not Available,Seobythesea.Com,,,,874213,Marketing Programs & Services,541613,Marketing Consulting Services,6,$0 ,,,
,Seo Haus,,,1047 University Ave # 10,San Diego,CA,92103,Hillcrest,(619) 269-3500,Seohaus.Com,,,,731115,Advertising Marketing,541810,Advertising Agencies,7,"$509,000 ",,,
,SEO Marketing Team,,,3548 Seagate Way # 120,Oceanside,CA,92056,Ivey Ranch - Rancho Del Oro,(949) 292-0909,Seomarketingteam.Com,,,,737415,Internet Service,518210,"Data Processing, Hosting & Related Services",7,"$1,684,000 ",,,
,Servercare,,,16885 Via Del Campo Ct # 211,San Diego,CA,92127,Rancho Bernardo,(858) 592-6507,Servercare.Com,,,"ServerCare, Inc, originally began in 1992 as Canty Database Consulting ( CDC ). At the time we were in the business of general Oracle database consulting, and in marketing a database management tool named SQL * Map for VAX/VMS platforms. Over time the consulting side of the business proved more profitable than the software side, particularly since fewer clients were using VMS-based systems, and the SQL * Map product was dropped in 1994. About the same time our client-base shifted to open systems such as Unix. The consulting arm of CDC continued to thrive, and had many successful engagements with major organizations such as Cisco Systems, Jacobs Engineering, DataTools, Zeneca Ag Products, and others. With the advent of the Internet, the core business at CDC began to shift, focusing more and more on database and platform management and tuning, and the ability to do so using secure connections ( VPN ) over the Internet. So, in early 1999, we decided to change our name to ServerCare to reflect the new business mission of providing remote database and system management for mission critical systems. On January 1, 2000, we incorporated and became ServerCare, Inc Shortly thereafter we expanded into neighboring office space, doubling the size of our facilities. We are now in a growth and expansion phase, and are actively adding to both our administrative and technical staff. ServerCare, Inc, has the talent, technology, and equipment to insure that your Oracle based systems are running at peak performance with a minimum of downtime. Please fill out a Request for Information and let us provide you with a custom quote. ServerCare, Inc, specializes in managing Oracle databases and platforms. Oracle is the second largest software company in the world, and their database enjoys the largest market share of any database vendor. While database software is extremely flexible and robust, it is also extremely complicated, and it is no longer enough to know just the software knowledge of the applications, operating system, hardware, network, and even the web have become critical to uptime. ServerCare can provide all of this knowledge with one-stop-shopping. We can take on as much or as little of the day-to-day operations of your critical systems, and can even provide additional services such as training, mentoring, database design, code review, and even development. Other Oracle software such as PL/SQL, Pro * C, OCI, Real Application Clusters ( RAC ) /Parallel Server ( OPS ), Dataguard ( standby databases ), Reports/SQL * ReportWriter, Enterprise Manager ( OEM ) ServerCare, Inc, has the talent, technology, and equipment to insure that your Oracle based systems are running at peak performance with a minimum of downtime. Please fill out a Request for Information and let us provide you with a custom quote.",737304,Data Communications Systems-Networks,541512,Computer Systems Design Services,6,"$1,112,000 ",,,
,Sherman & Assoc Inc,,,681 Encinitas Blvd # 314,Encinitas,CA,92024,,(760) 634-1700,Shermanloan.Com,,,,737206,Computer Software,511210,Software Publishers,6,"$2,470,000 ",,,
