ranking,company,first_name,last_name,address,city,state,zip,neighborhood,phone,website,email,short_description,description,sic,sic_description,naics,naics_description,employees,revenue,tags,notes,username
,Performance Cnc LLC,,,3210 Production Ave # A,Oceanside,CA,92058,Oceanside Municipal Airport,(760) 722-1129,Performancecnc.Com,,,,359903,Machine Shops (Mfrs),332710,Machine Shops,14,,,,
,Performance Imaging Corp,,,5392 Leon St,Oceanside,CA,92057,North Valley,(760) 721-2925,Performanceimaging.Com,,,,384104,Physicians & Surgeons Equip & Supls-Mfrs,339112,Surgical & Medical Instrument Manufacturing,15,,,,
,Peter Grimm LTD,,,550 Rancheros Dr,San Marcos,CA,92069,,(760) 744-2835,Petergrimm.Com,,,,235302,Hats-Manufacturers,315990,Apparel Accessories & Other Apparel Manufacturing,18,,,,
,Pgi Technologies,,,9630 Ridgehaven Ct,San Diego,CA,92123,Kearny Mesa,(858) 560-1473,Pgisd.Com,,,,275202,Printers (Mfrs),323111,Commercial Printing (Except Screen & Books),11,,,,
,Phase II Products,,,501 W Broadway # 2090,San Diego,CA,92101,Marina,(619) 236-9699,Phaseii.Com,,,,502328,Window Shades-Wholesale,423220,Home Furnishing Merchant Wholesalers,10,,,,
,Philadelphia Hardware Group,,,6590 Top Gun St,San Diego,CA,92121,Sorrento Valley,(858) 642-0450,Philihardware.Com,,,,507207,Hardware-Wholesale,423710,Hardware Merchant Wholesalers,10,,,,
,Physical Rehabilitation Ntwrk,,,5962 LA Place Ct # 170,Carlsbad,CA,92008,,(760) 931-8310,Prnpt.Com,,,,804918,Physical Therapists,621340,"Offices-Physical, Occptnl/Speech Thrpsts/Audlgsts",12,,,,
,Pi-Tape Corp,,,600 S Andreasen Dr # D,Escondido,CA,92029,Vineyard,(760) 746-9830,Pitape.Biz,,,,382598,Instrs-Measuring/Testing Elec (Mfrs),334515,Electricity & Signal Testing Instruments,16,,,,
,Piercan USA Inc,,,180 Bosstick Blvd,San Marcos,CA,92069,,(760) 599-4543,Piercanusa.Com,,,,306903,Latex Products (Mfrs),326299,All Other Rubber Product Manufacturing,10,,,,
,Pipeline Products,,,1650 Linda Vista Dr,San Marcos,CA,92078,,(760) 744-8907,Pipelineproducts.Com,,,"Pipeline Products, Inc was founded in 1980 by Ray Higley. Ray had been providing wet tapping and pipe welding services for decades and during that time, he had fabricated many different hand tools for local water districts. He used his work experience to design innovative tools and products. As an avid drag car fabricator and driver, he also demanded only the highest quality products and workmanship. Pipeline Products, Inc continues to be the leader in both new product development and quality. This gives us a unique opportunity to gain knowledge and feedback from our most important customer...the worker in the field. Inside this catalog you will find a wide variety of new products and many improvements to existing products. In this industry, there are innovators and there are imitators. Other companies may copy our products but they cannot copy our twenty-five year history of providing the highest quality waterworks tools that are MADE IN THE U.S.A. and BUILT TO LAST.",358902,Water Works Equipment & Supplies-Mfrs,333318,Other Commercial & Service Industry Machinery Mfg,18,,,,
,Planetary Machine & Eng Inc,,,976 S Andreasen Dr # A,Escondido,CA,92029,Vineyard,(760) 489-5571,Pmeincorp.Com,,,,359903,Machine Shops (Mfrs),332710,Machine Shops,14,,,,
,Plant's Choice Inc,,,3085 Beyer Blvd # 106,San Diego,CA,92154,Otay Mesa West,(619) 585-9909,Plantschoice.Com,,,,287301,Fertilizers-Manufacturers,325311,Nitrogenous Fertilizer Manufacturing,10,,,,
,Plastifab,,,12145 Paine St,Poway,CA,92064,,(858) 790-8238,Plastifab.Com,,,,308906,Plastics-Fabricating/Finish/Decor-Mfrs,326199,All Other Plastics Product Manufacturing,15,,,,
,Plural Publishing Inc,,,5521 Ruffin Rd,San Diego,CA,92123,Kearny Mesa,(858) 492-1555,Pluralpublishing.Com,,,"Plural Publishing - Our Company Plural Publishing Inc Plural Publishing produces leading academic, scientific and clinical publications in the fields of speech-language pathology, audiology, and otolaryngology. Communication is our business as professionals, as publishers, and as a community. We aim to open that channel once more. Plural Publishing, Inc aims to fill a space in the field of communication sciences and disorders that will help meet the needs of professionals, clinicians, professors and students. Plural's objective, consistent with the past publishing ventures of its founders, is to meet authors and customers eye-to-eye and reduce the 'ivory tower mentality' from the professional publishing world. Plural Publishing prioritizes the intellectual growth of the disciplines it serves and strives to improve and advance these fields through its publications. Dr. Sadanand Singh, founder and co-founder of Plural Publishing is an active member, and Fellow of the American Speech-Hearing-Language Association ( ASHA ). Dr.Singh is the recipient of the highest honor of the American Speech-Hearing-Language Association ( ASHA ) 2006 and is also the recipient of the highest honor of the American Academy of Audiology, Lybarger Award 2006. He has been a Professor and Department Chair at four universities and has served on the advisory boards of some of the leading universities in the United States. His observations of the needs in health care education led him to extend himself into the publishing arena. Through his experience, he began to realize that professionals often know what needs to be published more than publishers themselves. Dr. Singh began his publishing career over 20 years ago with the aim to directly communicate with professionals, students and scientists to discover their needs, and to publish authors of high-quality, books, textbooks, manuals, handbooks and reference books. Plural Publishing is the fourth company founded by Dr. Singh, following the successful legacy of College-Hill Press ( 1980 to 1986 ), Singular Publishing Group ( 1990 to 1997 ), and ContentScan ( 2001 to 2004 ). In 2004, Dr. Singh's keen insight and experience as an astute observer of the publishing industry motivated him to found Plural Publishing to serve as a conscientious publishing house for disciplines whose publishing needs were not being met. The scope of Dr. Singh's publishing fields expanded from Speech, Language and Hearing, to Otolaryngology ( ENT ), Gastroenterology ( GI ), Oncology, and Neuroscience. Dr. Singh and a group of proactive, highly selected advisers envision Plural Publishing, Inc as an exceptionally informed, vital, responsive and dominant leader in its dynamic marketplace, and a company that holds the interests of the medical profession at heart. Want to condense your library? Need only a single chapter from one of Plural's books? Now you can. Plural e-chapters offer a new way to purchase information, by way of downloadable individual chapters from our most popular titles. More...",273101,Publishers-Book (Mfrs),511130,Book Publishers,13,,,,
,Polymer Innovations,,,2426 Cades Way,Vista,CA,92081,,(760) 598-0500,Polymerinnovations.Com,,,,399903,Manufacturers,339999,All Other Miscellaneous Manufacturing,10,,,,
,Polymerex Medical Corp,,,7358 Trade St,San Diego,CA,92121,Miramar,(858) 695-0765,Polymerex.Com,,,,384104,Physicians & Surgeons Equip & Supls-Mfrs,339112,Surgical & Medical Instrument Manufacturing,10,,,,
,Pool & Electrical,,,1270 Distribution Way,Vista,CA,92081,,(760) 597-7041,Poolelectrical.Com,,,,509112,Swimming Pool-Distributors (Whls),425120,Wholesale Trade Agents & Brokers,10,,,,
,Poolsafe Inc,,,1200 S Escondido Blvd,Escondido,CA,92025,Central Escondido,(760) 489-2282,Poolsafeexperts.Com,,,,179920,Swimming Pool Enclosures,236220,Commercial & Institutional Building Construction,10,,,,
,Poor House Brewing Co,,,4494 30th St # B,San Diego,CA,92116,North Park,(619) 592-9555,Poorhousebrew.Com,,,,208201,Brewers (Mfrs),312120,Breweries,10,,,,
,Port Brewing,,,135 N Highway 101,Solana Beach,CA,92075,Solana Beach,(858) 481-7332,Pizzaport.Com,,,,208201,Brewers (Mfrs),312120,Breweries,10,,,,
,Port Brewing LLC,,,155 Mata Way # 104,San Marcos,CA,92069,,(760) 500-9392,Lostabbey.Com,,,,208201,Brewers (Mfrs),312120,Breweries,10,,,,
,Poseidon Media Group,,,1155 Sportfisher Dr # 280,Oceanside,CA,92054,Downtown Oceanside,(760) 966-5389,Highschoolsupport.Com,,,,731101,Advertising-Agencies & Counselors,541810,Advertising Agencies,10,,,,
,Power Plus Sound & Light Inc,,,2445 Grand Ave,Vista,CA,92081,,(760) 727-1717,Powerpluspro.Com,,,"Power Plus Sound & Lighting, Inc. is committed to providing the finest quality staff and equipment for any production need. Whether we are contracted to supply an entire production from concept to completion or are simply providing rental equipment for qualified users, our level of service will be consistently professional. The bar of excellence is never static. As with any worthy competitor, we promise to keep moving our standards higher and never settling for less than our best. We promise. In 1984, Lane Rickard founded Power Plus in Salt Lake City. The business was then moved to San Diego County and operated until February 1998. Power Plus was inactive from 1998 until 2003, during which time Mr. Rickard worked for another San Diego company. In January of 2003 Power Plus incorporated and reopened under its new name 'Power Plus Sound & Lighting, Inc.' Mr. Rickard realized the need for a full service entertainment production company who could provide top-notch equipment and personnel at an affordable price. The key to this formula is based on the premise that the engineering and production talent within the organization needs to be experienced and proven. Quality and success can only come from the 'been there, done that' staff that now make up Power Plus. Power Plus' production inventory includes audio, video, lighting, and rigging. We also offer production management, staging, audio/visual equipment, installations, and staffing services.",506356,Theatrical/Stage Lighting Equip (Whls),423610,Electrical Apparatus/Wiring Supls/Rel Equip Whlsrs,15,,,,
,Company Name,,,Address,City,State,ZIP Code,Neighborhood,,Website,,,Company Description,Primary SIC Code,Primary SIC Description,Primary NAICS,Primary NAICS Description,Location Employee Size Actual,Location Sales Volume Actual,,,
,Physical Rehabilitation Ntwrk,,,5962 LA Place Ct # 170,Carlsbad,CA,92008,,,Prnpt.Com,,,,804918,Physical Therapists,621340,"Offices-Physical, Occptnl/Speech Thrpsts/Audlgsts",12,$0 ,,,
,Piercan USA Inc,,,180 Bosstick Blvd,San Marcos,CA,92069,,,Piercanusa.Com,,,,306903,Latex Products (Mfrs),326299,All Other Rubber Product Manufacturing,10,"$2,129,000 ",,,
,Pipeline Products,,,1650 Linda Vista Dr,San Marcos,CA,92078,,,Pipelineproducts.Com,,,"Pipeline Products, Inc was founded in 1980 by Ray Higley. Ray had been providing wet tapping and pipe welding services for decades and during that time, he had fabricated many different hand tools for local water districts. He used his work experience to design innovative tools and products. As an avid drag car fabricator and driver, he also demanded only the highest quality products and workmanship. Pipeline Products, Inc continues to be the leader in both new product development and quality. This gives us a unique opportunity to gain knowledge and feedback from our most important customer...the worker in the field. Inside this catalog you will find a wide variety of new products and many improvements to existing products. In this industry, there are innovators and there are imitators. Other companies may copy our products but they cannot copy our twenty-five year history of providing the highest quality waterworks tools that are MADE IN THE U.S.A. and BUILT TO LAST.'",358902,Water Works Equipment & Supplies-Mfrs,333318,Other Commercial & Service Industry Machinery Mfg,18,"$3,070,000 ",,,
,Planetary Machine & Eng Inc,,,976 S Andreasen Dr # A,Escondido,CA,92029,Vineyard,,Pmeincorp.Com,,,,359903,Machine Shops (Mfrs),332710,Machine Shops,14,"$1,624,000 ",,,
,Plant's Choice Inc,,,3085 Beyer Blvd # 106,San Diego,CA,92154,Otay Mesa West,,Plantschoice.Com,,,,287301,Fertilizers-Manufacturers,325311,Nitrogenous Fertilizer Manufacturing,10,"$20,262,000 ",,,
,Plastifab,,,12145 Paine St,Poway,CA,92064,,,Plastifab.Com,,,,308906,Plastics-Fabricating/Finish/Decor-Mfrs,326199,All Other Plastics Product Manufacturing,15,"$2,822,000 ",,,
,Plural Publishing Inc,,,5521 Ruffin Rd,San Diego,CA,92123,Kearny Mesa,,Pluralpublishing.Com,,,"Plural Publishing - Our Company Plural Publishing Inc Plural Publishing produces leading academic, scientific and clinical publications in the fields of speech-language pathology, audiology, and otolaryngology. Communication is our business as professionals, as publishers, and as a community. We aim to open that channel once more. Plural Publishing, Inc aims to fill a space in the field of communication sciences and disorders that will help meet the needs of professionals, clinicians, professors and students. Plural's objective, consistent with the past publishing ventures of its founders, is to meet authors and customers eye-to-eye and reduce the 'ivory tower mentality' from the professional publishing world. Plural Publishing prioritizes the intellectual growth of the disciplines it serves and strives to improve and advance these fields through its publications. Dr. Sadanand Singh, founder and co-founder of Plural Publishing is an active member, and Fellow of the American Speech-Hearing-Language Association ( ASHA ). Dr.Singh is the recipient of the highest honor of the American Speech-Hearing-Language Association ( ASHA ) 2006 and is also the recipient of the highest honor of the American Academy of Audiology, Lybarger Award 2006. He has been a Professor and Department Chair at four universities and has served on the advisory boards of some of the leading universities in the United States. His observations of the needs in health care education led him to extend himself into the publishing arena. Through his experience, he began to realize that professionals often know what needs to be published more than publishers themselves. Dr. Singh began his publishing career over 20 years ago with the aim to directly communicate with professionals, students and scientists to discover their needs, and to publish authors of high-quality, books, textbooks, manuals, handbooks and reference books. Plural Publishing is the fourth company founded by Dr. Singh, following the successful legacy of College-Hill Press ( 1980 to 1986 ), Singular Publishing Group ( 1990 to 1997 ), and ContentScan ( 2001 to 2004 ). In 2004, Dr. Singh's keen insight and experience as an astute observer of the publishing industry motivated him to found Plural Publishing to serve as a conscientious publishing house for disciplines whose publishing needs were not being met. The scope of Dr. Singh's publishing fields expanded from Speech, Language and Hearing, to Otolaryngology ( ENT ), Gastroenterology ( GI ), Oncology, and Neuroscience. Dr. Singh and a group of proactive, highly selected advisers envision Plural Publishing, Inc as an exceptionally informed, vital, responsive and dominant leader in its dynamic marketplace, and a company that holds the interests of the medical profession at heart. Want to condense your library? Need only a single chapter from one of Plural's books? Now you can. Plural e-chapters offer a new way to purchase information, by way of downloadable individual chapters from our most popular titles. More...'",273101,Publishers-Book (Mfrs),511130,Book Publishers,13,"$3,112,000 ",,,
